Date,s1,s2,s3,s4,s5,s6,s7,s8,pca_1,pca_2,pca_3,pca_4,labelrock,labelpaper,labelscissors,labelok
2019-06-06 12:06:05.216749907,0.15,-0.575,0,0.325,0.5,3.025,0.575,-1.125,-0.176769204293201,-0.094377324608325,-0.037228478381316,0.015779361238314,0,0,1,0
2019-06-06 12:06:05.216875076,-1.21951219512195,-0.975609756097561,-1.09756097560976,-1.09756097560976,0.609756097560976,0.170731707317073,-1.48780487804878,-1.75609756097561,0.013284440636527,0.086310595528357,0.006708633631931,0.009426213339357,0,0,1,0
2019-06-06 12:06:05.217000008,-0.325,-0.825,-0.725,-0.825,-0.1,-2.375,-1.225,-1.075,0.054425999896213,-0.022743508479824,0.016947309051342,0.001636059326495,0,0,1,0
2019-06-06 12:06:05.217124939,-0.717948717948718,-0.846153846153846,-0.769230769230769,-0.128205128205128,0.948717948717949,2.53846153846154,-0.564102564102564,-2.87179487179487,-0.099331645502618,0.034454258154792,-0.029010751864468,0.038951611957146,0,0,1,0
2019-06-06 12:06:05.217250109,-1.5,-1.2,-1.1,-0.4,2.35,3.375,-0.475,1.925,-0.143005435203291,0.104384018560035,-0.014408286389192,-0.043626805005986,0,0,1,0
2019-06-06 12:06:05.217375040,-1.75,-1.05,-1.15,-1.35,-3.65,0.6,-0.8,-1.175,0.087734135026682,0.057094315096073,-0.000314398938259,-0.066418364920362,0,0,1,0
2019-06-06 12:06:05.217499971,1.21951219512195,-0.317073170731707,-0.292682926829268,-0.341463414634146,-4,-0.219512195121951,0.585365853658537,0.780487804878049,0.005239732927772,-0.157107275371843,0.053072558255423,-0.07015016225302,0,0,1,0
2019-06-06 12:06:05.217624903,-1.125,-0.85,-0.4,-0.125,5.45,6.5,-0.675,-0.525,-0.313461068570041,0.094611021559251,-0.049125077052193,0.061173696345549,0,0,1,0
2019-06-06 12:06:05.217750072,-0.948717948717949,-0.82051282051282,-0.897435897435897,-1.58974358974359,-4.74358974358974,-5.46153846153846,-0.717948717948718,-2.58974358974359,0.259298960905966,-0.052143427829419,0.022806858720673,-0.052987978779454,0,0,1,0
2019-06-06 12:06:05.217875004,-0.125,-0.325,0.125,0.075,0.125,2.35,0.775,0.675,-0.162293975183469,-0.118820401053991,-0.032378034222983,-0.022708681551217,0,0,1,0
2019-06-06 12:06:05.217999935,0.1,-0.375,-0.475,-0.3,-1.35,-4.35,0.025,0.65,0.081025481095758,-0.136027652609293,0.015689567155495,-0.048855295501215,0,0,1,0
2019-06-06 12:06:05.218125105,-0.097560975609756,-1.09756097560976,-1.21951219512195,-1.17073170731707,0.390243902439024,1.07317073170732,0.097560975609756,0.682926829268293,-0.0249874433989,0.084649366974149,0.070740958415228,-0.054131703630112,0,0,1,0
2019-06-06 12:06:05.218250036,0.575,-0.675,-0.45,-0.3,0.925,0.725,-0.675,0.6,-0.090786622602278,-0.049239947331026,0.02908755582491,-0.000900700682442,0,0,1,0
2019-06-06 12:06:05.218374968,-0.358974358974359,-0.948717948717949,-1,-0.846153846153846,-2.48717948717949,-7.25641025641026,-1.12820512820513,-0.871794871794872,0.238050786394599,-0.079011583181133,0.02703746413134,-0.043291410429007,0,0,1,0
2019-06-06 12:06:05.218499899,0.25,-0.6,-1.3,-1.05,-1.925,0.475,-1.825,-3.775,0.063612384049011,0.060147236619766,0.064775972289015,0.032693378694483,0,0,1,0
2019-06-06 12:06:05.218625069,-0.975,-0.8,-0.775,-0.275,1.325,0.975,-1,-1.25,-0.067174736140119,0.023917270074919,-0.025788464161422,0.01862510156721,0,0,1,0
2019-06-06 12:06:05.218750000,-0.292682926829268,-0.121951219512195,-0.317073170731707,0.073170731707317,-1.1219512195122,-1.60975609756098,0.121951219512195,-0.390243902439024,-0.00561555583851,-0.12968107291806,-0.022071449496674,-0.022547781713336,0,0,1,0
2019-06-06 12:06:05.218874931,-1.24324324324324,-0.783783783783784,-1.10810810810811,-1.24324324324324,0.081081081081081,0.45945945945946,0.648648648648649,0.783783783783784,-0.004965931649242,0.07276521306516,0.029971316021857,-0.07626355979921,0,0,1,0
2019-06-06 12:06:05.219000101,-2.025,-0.7,-0.125,0.225,-0.675,-1.075,2.425,-6.725,-0.005028150110316,-0.085574441070254,-0.134895262219152,0.032798812758964,0,0,1,0
2019-06-06 12:06:05.219125032,2.825,-0.65,-1.375,-1.875,2.55,0.6,-0.8,-5.3,-0.007802151550101,0.139218970480868,0.196079878507409,0.101858175110716,0,0,1,0
2019-06-06 12:06:05.219249964,2.625,-0.475,-0.55,0.3,0.7,-1.375,1.425,2.025,-0.075322486149807,-0.132634191607727,0.101247315506329,-0.044822693891801,0,0,1,0
2019-06-06 12:06:05.219375134,-1.725,-1.1,-0.875,-1.15,1.025,2.75,0.075,0.7,-0.088223146112648,0.095755266357489,-0.008193159234128,-0.051472919259767,0,0,1,0
2019-06-06 12:06:05.219500065,3.425,-0.5,-1.175,0.075,2.05,1.075,-3.325,1,-0.101203195829353,-0.008308412938309,0.157754018121283,0.066009341032306,0,0,1,0
2019-06-06 12:06:05.219624996,-2.65,-0.55,-0.85,-0.375,-0.725,1,10.675,0.3,-0.080071634252623,0.004954260062749,-0.050223292057165,-0.252983968915966,0,0,1,0
2019-06-06 12:06:05.219749928,-3.55,-0.35,0,0.05,3.275,3.9,-7.725,-3.15,-0.170233456843649,0.028472573259875,-0.188256670305606,0.19458879140339,0,0,1,0
2019-06-06 12:06:05.219875097,-3.7,-0.6,0.1,-2.775,1.475,0.175,-6.175,-1.2,0.015477469187779,0.074263501769921,-0.080750535822605,0.085348269582157,0,0,1,0
2019-06-06 12:06:05.220000029,-1.4,-1.25,-1.6,-3.25,-2.575,-1.95,-24.35,-3.575,0.336001546842225,0.216008702460713,0.050402339750928,0.376679931292789,0,0,1,0
2019-06-06 12:06:05.220124960,-1.7,-3.475,-2.275,-0.675,2.975,-1.575,-18.075,-4.9,0.175521856965416,0.290987741457512,-0.050746114031845,0.338862719110995,0,0,1,0
2019-06-06 12:06:05.220250130,2.125,-1.1,-1.1,-0.925,-1.75,0.125,-7.825,-4.325,0.079239047057308,0.026263549042309,0.100939908648914,0.169171115303879,0,0,1,0
2019-06-06 12:06:05.220375061,1.65,-0.025,0.1,1.025,2.45,3.3,-0.475,-0.2,-0.255805732597005,-0.140355579964684,-0.001721114974478,0.065540968252765,0,0,1,0
2019-06-06 12:06:05.220499992,1.275,-1.025,-1.35,-1.9,3.3,3.6,-15.425,-1.775,-0.036255941017808,0.211475472922199,0.119902367408079,0.30142504389769,0,0,1,0
2019-06-06 12:06:05.220624924,4.175,-1.85,-1.675,-1.95,-1.175,-3.05,-13.625,-6.5,0.239316236995398,0.109391102834635,0.215869134483453,0.302399545585573,0,0,1,0
2019-06-06 12:06:05.220750093,-1.45,-1.175,-1.125,-0.75,-0.525,-1.95,-1.95,-3.95,0.097337804369389,0.051245735067515,-0.028879885900453,0.037633220327389,0,0,1,0
2019-06-06 12:06:05.220875025,-0.55,-1.275,-0.725,-1.95,-0.475,-0.9,1.4,1.1,0.033011660691599,0.038156983033857,0.061523096942312,-0.097228323562025,0,0,1,0
2019-06-06 12:06:05.220999956,-6.025,0.05,-0.675,-1.95,-1.125,-0.875,-3.575,-2.85,0.114627095222999,0.096113410205854,-0.159798372638777,0.009875395591206,0,0,0,1
2019-06-06 12:06:05.221125126,6,3.05,0.9,1.25,2.65,8.6,6.6,9.075,-0.568657981620153,-0.335816525549782,0.214960768919034,-0.127379747501219,0,0,0,1
2019-06-06 12:06:05.221250057,-3.925,-1.475,-2,-1.95,-4.5,-0.4,-0.65,-4.95,0.223974585758981,0.205693257684073,-0.041785419817681,-0.063199890361888,0,0,0,1
2019-06-06 12:06:05.221374989,0.475,-5.225,-2.7,0.675,4.075,1.35,-14.85,-2.575,0.030740213288785,0.312388804841812,-0.00621769147593,0.270352697657535,0,0,0,1
2019-06-06 12:06:05.221499920,-3.425,-2.025,-1.6,-2.775,0.85,3.2,-5.525,-0.35,0.032702605267186,0.300751193137708,-0.002273535730872,0.013996949433469,0,0,0,1
2019-06-06 12:06:05.221625090,4.575,0.075,-1.275,-3.1,-2.85,-0.325,-5.35,1.325,0.116754310754238,0.041585632151157,0.333997579055696,0.025742541824263,0,0,0,1
2019-06-06 12:06:05.221750021,0.45,-0.625,1.2,0.475,1.5,-0.625,-1.7,1.15,-0.169429038114894,-0.269775717398566,-0.084533513017682,0.054707132747829,0,0,0,1
2019-06-06 12:06:05.221874952,-0.65,-1.925,-0.575,1.05,2.275,2.125,-6.375,0.75,-0.142485942413003,-0.018075401928051,-0.091186126688145,0.105517211952036,0,0,0,1
2019-06-06 12:06:05.222000122,-6.75,-0.275,0.65,1.625,3.2,6.05,-12.475,-1.45,-0.267890725625872,-0.050345449449149,-0.404076950809329,0.253489663506847,0,0,0,1
2019-06-06 12:06:05.222125053,-1.9,-0.325,-0.775,-0.55,1.4,-2.8,-13.45,-4.775,0.11986577139542,0.028949455161081,-0.084537125360633,0.286330047072447,0,0,0,1
2019-06-06 12:06:05.222249985,-2.625,1.3,0.45,0.725,1.725,1.2,-4.45,0.85,-0.16466002112796,-0.16676112209132,-0.155890189588446,0.083552174169219,0,0,0,1
2019-06-06 12:06:05.222374916,-6.975,-1.95,0.225,0.45,0.425,1.1,-8.225,-3.975,-0.032949483249128,-0.006131085484305,-0.37394661120222,0.150959429141999,0,0,0,1
2019-06-06 12:06:05.222500086,-3.375,-2.075,-2,-0.55,0.7,-0.475,-29.05,-3.75,0.222926277505352,0.243759969589216,-0.131168920819289,0.493063211002302,0,0,0,1
2019-06-06 12:06:05.222625017,3.925,0.975,-0.6,0.15,-0.05,1.75,-19.1,-1.05,-0.032262049416577,-0.096510051403511,0.125219351146695,0.385428994779275,0,0,0,1
2019-06-06 12:06:05.222749949,1.7,-1.825,0.075,-3.075,0.15,-1.1,-9.725,-5.15,0.094771759966405,0.033542057441603,0.096352377415819,0.234698161846342,0,0,0,1
2019-06-06 12:06:05.222875118,-6.15,0.875,-0.725,-1.025,-0.375,1.725,-2.2,-0.075,-0.014169319922394,0.07168780025411,-0.171458027904159,-0.037848383764042,0,0,0,1
2019-06-06 12:06:05.223000050,-9.75,-0.325,0.325,-0.675,-0.65,-2.875,-4.425,-0.775,0.088130275964946,-0.039521298599406,-0.397974850031886,-0.008891137195099,0,0,0,1
2019-06-06 12:06:05.223124981,-7.725,-1.975,-0.85,-0.875,-0.6,-3.7,-1.9,0.5,0.149800735664715,0.080875484380662,-0.267912644695881,-0.094747368114953,0,0,0,1
2019-06-06 12:06:05.223249912,-1,-0.2,0.4,-1.75,2.275,5.85,0.65,-0.825,-0.242404914173392,0.019787806229134,-0.010687007648836,0.015626060656682,0,0,0,1
2019-06-06 12:06:05.223375082,2.15,-1.7,-1.025,-0.775,-1.25,-3.1,-3.1,-3.2,0.118338553841418,-0.020339412442108,0.098198732275265,0.067038986753515,0,0,0,1
2019-06-06 12:06:05.223500013,1.8,-0.625,-0.75,-0.95,-0.45,-0.05,-1.35,1.55,-0.021687058599213,-0.035036996340643,0.118690601986484,-0.021496921996298,0,0,0,1
2019-06-06 12:06:05.223624945,-2.35,-0.575,0.425,2.7,2.475,2.1,-4.975,2.575,-0.254775372299409,-0.21036521854836,-0.240037914839799,0.081778468709538,0,0,0,1
2019-06-06 12:06:05.223750114,-0.825,-0.925,-1.375,-2.2,-0.05,-1.075,-4.625,4.175,0.082214709355946,0.113159339228398,0.099206273966792,-0.052688106689014,0,0,0,1
2019-06-06 12:06:05.223875046,-5.625,-0.15,-0.625,0.35,-2.35,-0.625,-5.9,-5.225,0.087948663853086,-0.014283697571601,-0.256023885915834,0.100627520225549,0,0,0,1
2019-06-06 12:06:05.223999977,1.95,-1.15,-1.55,-2.725,0.95,-1,-4.95,-2.6,0.108363406182091,0.169891826218101,0.200742968261923,0.090125877571343,0,0,0,1
2019-06-06 12:06:05.224124908,4.325,-0.425,-1.325,-3.475,2.1,0.8,-0.7,0.275,-0.004233261534985,0.153310508871057,0.342030692737944,0.005830409633798,0,0,0,1
2019-06-06 12:06:05.224250078,-0.268292682926829,-1.21951219512195,-1.41463414634146,-2.14634146341463,-1.80487804878049,0.51219512195122,-0.073170731707317,-2.53658536585366,0.087035131461044,0.134077581053383,0.09436214298528,-0.037697732145984,0,0,0,1
2019-06-06 12:06:05.224375010,0.025641025641026,-1.69230769230769,-1.64102564102564,-1.41025641025641,1,-0.128205128205128,1.51282051282051,-2.76923076923077,0.036719553451998,0.158083404024035,0.084528328624333,-0.031441399569377,0,0,0,1
2019-06-06 12:06:05.224499941,-0.25,-0.3,-0.175,0.85,2.3,-0.125,0.45,-0.3,-0.137393263339796,-0.116068004136328,-0.057176754181278,0.018401875897171,0,0,0,1
2019-06-06 12:06:05.224625111,-0.625,-0.925,-2.025,-2.95,-2.6,-0.775,-4.275,-1.15,0.201806645506215,0.208582513159679,0.143198308551895,-0.017650584545978,0,0,0,1
2019-06-06 12:06:05.224750042,-0.625,0.975,-0.225,0.025,0.55,-1.85,-7.525,-3.4,0.017157791140857,-0.110014314148534,-0.05002568345302,0.186140580833743,0,0,0,1
2019-06-06 12:06:05.224874973,0.585365853658537,1.73170731707317,0.390243902439024,-2.46341463414634,-2.4390243902439,-0.585365853658537,-5.53658536585366,-1.17073170731707,0.044522190739594,-0.129706722828981,0.087298481699299,0.09063527410442,0,0,0,1
2019-06-06 12:06:05.224999905,-0.333333333333333,-1.7948717948718,-0.666666666666667,0.846153846153846,1.58974358974359,-0.358974358974359,-4.69230769230769,-1.43589743589744,-0.054296021382706,-0.035379271310793,-0.072229753873395,0.100349507417235,0,0,0,1
2019-06-06 12:06:05.225125074,3.75,-2.575,-1.8,-1.875,1.95,0,-3.9,0.075,0.029333611535249,0.171578664899938,0.243547740784054,0.049035977707994,0,0,0,1
2019-06-06 12:06:05.225250006,-5.625,0.95,-1,-2.675,1.975,-1.85,-10.55,-2.45,0.144198834204957,0.178655472776094,-0.098445911878668,0.155411439900377,0,0,0,1
2019-06-06 12:06:05.225374937,-3.825,1.85,-0.95,0.175,1.15,-3.4,-0.175,3.875,0.017835166272246,-0.067106542745778,-0.084354967359626,-0.097670888363207,0,0,0,1
2019-06-06 12:06:05.225500107,-0.853658536585366,-5.48780487804878,-2.65853658536585,-0.951219512195122,-0.414634146341463,-2.60975609756098,-3.26829268292683,-2.60975609756098,0.211187764437505,0.284001117061502,0.020852735366594,-0.016083430410134,0,0,0,1
2019-06-06 12:06:05.225625038,-0.282051282051282,-0.461538461538462,-1.25641025641026,-1.74358974358974,-0.692307692307692,-1.7948717948718,-6.12820512820513,-0.538461538461538,0.121920627221485,0.071405401552064,0.077955760779959,0.057601188011175,0,0,0,1
2019-06-06 12:06:05.225749969,-0.6,-0.45,-0.125,-1.87179487179487,-1.525,1.95,2.975,-2.125,-0.047046778153421,-0.011399518628754,0.027296977546244,-0.06156067677351,0,0,0,1
2019-06-06 12:06:05.225874901,-4.175,-3.875,-2.525,-2,0.075,1.05,9.325,0.85,0.061801436538369,0.348064057233655,-0.008362565500238,-0.312957359824022,0,0,0,1
2019-06-06 12:06:05.226000071,-2.4,-2.05,-0.65,-0.225,-2.225,-2.3,-4.425,-1.025,0.104989150104686,-0.032198923792513,-0.113203801579191,0.016180779642487,0,0,0,1
2019-06-06 12:06:05.226125002,-5.73170731707317,-8.53658536585366,-1.85365853658537,3.21951219512195,-1.82926829268293,-2.8780487804878,8.26829268292683,-3.26829268292683,0.078880490859813,0.093551158100548,-0.39100568314037,-0.234203690312712,0,0,0,1
2019-06-06 12:06:05.226249933,-1.58974358974359,-0.948717948717949,-1.56410256410256,1.64102564102564,1.69230769230769,0.615384615384615,5.25641025641026,1.35897435897436,-0.117984547007599,0.012620198326978,-0.064692106197325,-0.139366763616316,0,0,0,1
2019-06-06 12:06:05.226375103,-0.3,0.625,-0.05,-0.475,-1.15,0.1,-0.175,-1.65,-0.042605122644757,-0.120990809640089,-0.009482692446292,0.010964190567201,0,0,0,1
2019-06-06 12:06:05.226500034,-3.25,-4.425,-1.225,-0.925,1.45,-4.3,0.05,1.8,0.115502401430431,0.121112314636295,-0.099485674538602,-0.11303910162991,0,0,0,1
2019-06-06 12:06:05.226624966,-2.6,-0.25,-0.575,-1.275,-1.375,-2.15,-9.325,-3.475,0.140853542703895,0.007988740332832,-0.078828242785594,0.154652583420539,0,0,0,1
